created_at,id,text,source,user_id,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,retweeted_status_id,geo,place,contributors,retweet_count,reply_count,favorite_count,favorited,retweeted,possibly_sensitive,num_hashtags,num_urls,num_mentions,timestamp
Mon Dec 24 06:21:27 +0000 2012,283095020964311041,5й айфон взял?) #дешевоайфон5,web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:21:27
Mon Dec 24 06:20:48 +0000 2012,283094858053320704,"Мне интересно,у меня одной так быстро айфон разряжается??? #дешевоайфон5",web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:20:48
Mon Dec 24 06:18:44 +0000 2012,283094338899148800,"о, господи. да все рады, что у тебя айфон и айпад, не обязательно выебываться этим, девочка! #дешевоайфон5",web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:18:44
Mon Dec 24 06:17:29 +0000 2012,283094025093926912,Мой айфон сегодня летает. #дешевоайфон5,web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:17:29
Mon Dec 24 06:15:55 +0000 2012,283093627448721408,Был бы такой Айфон )))Я бы его купила?????? #дешевоайфон5,web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:15:55
Mon Dec 24 06:14:38 +0000 2012,283093305896620032,"В пробке спасают: айфон, твитер, лицокнига, инстаграм и музыка в айфоне... #дешевоайфон5",web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:14:38
Mon Dec 24 06:13:33 +0000 2012,283093034839707648,завтра ночью уже можно будит купить 5 айфон?а где в Питере можно будет его купить? #дешевоайфон5,web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:13:33
Mon Dec 24 06:12:16 +0000 2012,283092712209674240,"Зачем нужен китайский айфон? Это типо нет денег, но хочется выпендреться? #дешевоайфон5",web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:12:16
Mon Dec 24 06:09:56 +0000 2012,283092124310839296,мне кажется или в отражении новый чехол на айфон? #дешевоайфон5,web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:09:56
Mon Dec 24 06:08:51 +0000 2012,283091849378402304,"Я себя чувствую гавном, потому что хочу 5 айфон. Вот просто хочу, я хочу что то хотеть! #дешевоайфон5",web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:08:51
Mon Dec 24 06:08:05 +0000 2012,283091659972030464,-А мне папа айфон купил! обожаю его! -а мне мама шоколадку купила.Обожаю маму. #дешевоайфон5,web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:08:05
Mon Dec 24 06:06:57 +0000 2012,283091373664649216,Купил Айфон 5 в 1 день продаж по рф #дешевоайфон5,web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:06:57
Mon Dec 24 06:06:05 +0000 2012,283091153434312707,Даша а какой у тебя айфон? #дешевоайфон5,web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:06:05
Mon Dec 24 06:02:47 +0000 2012,283090323016646658,"Блин ну конееечноо, мне же не нужен айфон, тем более такой выгодный-___- #дешевоайфон5",web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 07:02:47
Mon Dec 24 05:54:50 +0000 2012,283088324908961793,"Всё-таки величайшее изобретение человечества не айфон, а термокружка. И айфон. :)) #дешевоайфон5",web,38520305,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 06:54:50
Mon Dec 24 05:37:20 +0000 2012,283083918117310464,"RT @ARTEM_KLYUSHIN: Собственно  сам  клип  http://t.co/hbQJrphT  @valeriya_rus    New video! - Я буду ждать тебя!  (OST ""Полярный рейс"") ...",web,38520305,,0,0,,,,,,761,4,2,,,,0,1,2,2012-12-24 06:37:20
Sun Dec 23 18:16:56 +0000 2012,282912691750834176,RT @valeriya_rus: Почему я подписала письмо против депутата Милонова… http://t.co/OQkiaYLT,web,38520305,,0,0,,,,,,394,49,14,,,,0,1,1,2012-12-23 19:16:56
Wed Nov 14 00:07:00 +0000 2012,268505272845209600,"RT @ARTEM_KLYUSHIN: А наконец-то свершилось!!! Столько разговаривали о Комиссии по примирению,  а  @rodnyansky  все разложил по полочкам ...",web,38520305,,0,0,,,,,,457,0,157,,,,0,0,2,2012-11-14 01:07:00
Wed Nov 14 00:05:54 +0000 2012,268504996386050049,RT @ruredaktor: http://t.co/z6ie3nbA Урок истории или дезоморфин для народа. #ЯНикогдаНеАнфоллоу #news #ДобрыйТвит #новости #россия #nov ...,web,38520305,,0,0,,,,,,471,2,169,,,,6,1,1,2012-11-14 01:05:54
Sun Nov 11 18:06:33 +0000 2012,267689786574266368,RT @Kostunov: Я против однополых браков. Но говорить о них сегодня не готов. Меня приглашали поговорить о выборах в США @tvrain,web,38520305,,0,0,,,,,,256,4,0,,,,0,0,2,2012-11-11 19:06:33
Sun Nov 11 18:02:04 +0000 2012,267688660525256706,"RT @Kostunov: Ехал на ГосДеп 3,""о Выборах в США"". Оказалось ""о легализации однополых браков"". Дорогу преградило ДТП мужчины и женщины. Э ...",web,38520305,,0,0,,,,,,814,3,0,,,,0,0,1,2012-11-11 19:02:04
Sat Nov 10 15:48:37 +0000 2012,267292687030444032,RT @ruredaktor: РосЖКХ. Так ли всё плохо? Моя статья: http://t.co/EPRFubIW  #новости#TakeMeHomeTourToRussia #russia #Россия #nowplaying ...,web,38520305,,0,0,,,,,,800,0,718,,,,5,1,1,2012-11-10 16:48:37
Thu Nov 08 17:32:47 +0000 2012,266594127850917888,"RT @TanyaRodnyansky: @ARTEM_KLYUSHIN Теннисистка Вера Душевина рассказывает о том,как она стала жертвой табачных компаний http://t.co/PV ...",web,38520305,,0,0,,,,,,798,0,0,,,,0,0,2,2012-11-08 18:32:47
Thu Nov 08 15:08:10 +0000 2012,266557731450781696,RT @TanyaRodnyansky: @ARTEM_KLYUSHIN ссылка на лжестатью о Вере Душевиной: http://t.co/r33b5Oy7,web,38520305,,0,0,,,,,,489,0,1,,,,0,1,2,2012-11-08 16:08:10
Tue Nov 06 18:33:26 +0000 2012,265884612713136129,RT @ARTEM_KLYUSHIN: Такие дела)) @ Бочка http://t.co/onawXjkm,web,38520305,,0,0,,,,,,430,3,0,,,,0,1,1,2012-11-06 19:33:26
Mon Nov 05 22:07:42 +0000 2012,265576149126619136,RT @ruredaktor: О влиянии масс-медиа на суждения человека.  http://t.co/HLAunbaZ #RU_FF #НочнойПиар #КЕЙПОПЕРФОЛЛОВЬКЕЙПОПЕРА #RussianBe ...,web,38520305,,0,0,,,,,,512,2,52,,,,4,1,1,2012-11-05 23:07:42
Sat Nov 03 00:16:22 +0000 2012,264521362591326208,RT @ARTEM_KLYUSHIN: Креативное мышление стало активом позволяющим взять власть http://t.co/Q2gpmHk7  выскажите свое мнение))  или тут ht ...,web,38520305,,0,0,,,,,,690,4,194,,,,0,1,1,2012-11-03 01:16:22
Thu Nov 01 16:17:15 +0000 2012,264038402159153153,RT @ARTEM_KLYUSHIN: Одним словом - Чубайс http://t.co/5X48Twob,web,38520305,,0,0,,,,,,773,3,681,,,,0,1,1,2012-11-01 17:17:15
Thu Nov 01 15:09:53 +0000 2012,264021451223490562,"RT @klyushina_yulya: 4тые айфоши отдаем нашими с @Artem_Klyushin мамам их надо подчистить (в моем было 150 прилож), а самим нужно залить ...",web,38520305,,0,0,,,,,,251,1,216,,,,0,0,2,2012-11-01 16:09:53
Thu Nov 01 11:45:48 +0000 2012,263970091098570754,"RT @ruredaktor: В моём детстве не было Helloween'a, гаджетов от Apple и соцсетей. Но были настоящие друзья, живое общение и я любил свою ...",web,38520305,,0,0,,,,,,526,3,121,,,,0,0,1,2012-11-01 12:45:48
Thu Nov 01 11:45:38 +0000 2012,263970048434130944,"RT @ruredaktor: Свиньи не отличают Родину от сортира, рано или поздно они будут перевоспитаны или депортированы в #днище. #АнтиЖелудь #Т ...",web,38520305,,0,0,,,,,,523,0,124,,,,3,0,1,2012-11-01 12:45:38
Thu Nov 01 11:45:20 +0000 2012,263969974136233985,"RT @ruredaktor: Свиньи часто называют себя  ""белками"", мечтают о  жизни в США, не уважают свои традиции.  #Антижелудь #днище #Трансляция ...",web,38520305,,0,0,,,,,,526,0,128,,,,3,0,1,2012-11-01 12:45:20
Thu Nov 01 11:45:08 +0000 2012,263969920453324800,"RT @ruredaktor: Желуди могут любить только свиньи. Свиньи живут в #днище, их кумирами обычно являются женовидные геи, которым они подражают.",web,38520305,,0,0,,,,,,530,3,131,,,,1,0,1,2012-11-01 12:45:08
Thu Nov 01 11:45:00 +0000 2012,263969887704207360,"RT @ruredaktor: Ромни Желудь- #днище, жмите RT! Нас больше! #ЧитайМеняАяТебя, если ты не смотришь #ТрансляцияРомыЖёлудя. Пишите-добавлю  ...",web,38520305,,0,0,,,,,,538,7,136,,,,3,0,1,2012-11-01 12:45:00
Thu Nov 01 09:41:43 +0000 2012,263938865008627713,RT @Kostunov: Чубайс готовит полумиллионный митинг??? http://t.co/sTbMHKeK,web,38520305,,0,0,,,,,,218,9,185,,,,0,1,1,2012-11-01 10:41:43
Thu Nov 01 09:41:34 +0000 2012,263938826542653441,"RT @ruredaktor: ""Чем мы обязаны узникам? Тем, что их не добили?"" (с) Ершов, #ЕршовСдайМандат ты не достоин называться человеком, не то ч ...",web,38520305,,0,0,,,,,,220,0,189,,,,1,0,1,2012-11-01 10:41:34
Wed Oct 31 21:12:48 +0000 2012,263750392704294912,"RT @ruredaktor: @RomaTweetcorn назвал Россию днищем, давайте подарим парню #Helloween в Нью-Джерси #ТрансляцияРомыЖёлудя #RomaTweetcorn  ...",web,38520305,,0,0,,,,,,231,1,64,,,,3,0,2,2012-10-31 22:12:48
Wed Oct 31 21:12:40 +0000 2012,263750358726225920,"RT @ruredaktor: Одел на #Helloween костюм Удальцова, вместо конфет сосед-грузин дал пачку долларов, #лайфхак жив! #ХэллоуинскаяСмсДляТви ...",web,38520305,,0,0,,,,,,243,0,74,,,,3,0,1,2012-10-31 22:12:40
Wed Oct 31 07:07:50 +0000 2012,263537749095763968,"RT @ruredaktor: Судя по мерзкой погоде, #Сэнди дошел до Москвы. #Sandy",web,38520305,,0,0,,,,,,50,0,0,,,,2,0,1,2012-10-31 08:07:50
Tue Oct 30 21:40:24 +0000 2012,263394949427507200,"RT @ruredaktor: http://t.co/RkYh8fgZ Моя новая статья. Напомню, что если вы хотите попасть в список ""Интересные люди""- просто комментиру ...",web,38520305,,0,0,,,,,,203,0,7,,,,0,1,1,2012-10-30 22:40:24
Tue Oct 30 21:40:20 +0000 2012,263394933388488704,RT @ruredaktor: Что скажете про #осенняядепрессия? http://t.co/RkYh8fgZ  Поддерживаю теги: #АрмияДобра #ЛигаДобра #ТвиАрмия #ТвиттерСила ...,web,38520305,,0,0,,,,,,219,2,4,,,,5,1,1,2012-10-30 22:40:20
Tue Oct 30 00:58:31 +0000 2012,263082418506977280,"«Всегда надо иметь ввиду, что ваше собственное желание добиться успеха более важно, чем чье-либо другое» © Авраам Линкольн",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:58:31
Tue Oct 30 00:51:56 +0000 2012,263080762696404992,"«Человек вырастает по мере того, как растут его цели» © Фридрих Шиллер",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:51:56
Tue Oct 30 00:43:33 +0000 2012,263078652042948608,"Только тот добился успеха в жизни, кто прожил ее так, как хотел.",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:43:33
Tue Oct 30 00:37:38 +0000 2012,263077166592430080,«Знающий меру доволен своим положением. Знающий,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:37:38
Tue Oct 30 00:29:18 +0000 2012,263075068987453440,"«Может быть, деньги мешают быть симпатичным» © Михаил Булгаков",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:29:18
Tue Oct 30 00:23:12 +0000 2012,263073532211245056,«Вовремя споткнувшийся может не упасть» © Томас Фуллер,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:23:12
Tue Oct 30 00:17:28 +0000 2012,263072091081957376,"«Чем дольше ты стоишь в очереди, тем больше вероятность того, что ты стоишь не в той очереди» © Александр Блох",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:17:28
Tue Oct 30 00:10:52 +0000 2012,263070429185466368,«Талант великих душ есть узнавать великое в других людях» © Николай Карамзин,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:10:52
Tue Oct 30 00:04:55 +0000 2012,263068933144313856,"С этими праздниками я вообще перестал понимать когда страна работает, а когда нет; поэтому на всякий случай, работаю всегда © Евгений Теслов",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 01:04:55
Mon Oct 29 23:58:23 +0000 2012,263067287735644164,"«Сначала они тебя не замечают, потом смеются над тобой, затем борются с тобой. А потом ты побеждаешь» © Махатма Ганди",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 00:58:23
Mon Oct 29 23:53:03 +0000 2012,263065945105395713,"Не бойтесь того, что ваша жизнь должна окончиться, бойтесь того, что она так и не начнется. © Джон Ньюмен",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 00:53:03
Mon Oct 29 23:43:52 +0000 2012,263063632320028674,«Умением говорить выделяются люди из мира животных; умением молчать выделяется человек из мира людей» © Григорий Ландау,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 00:43:52
Mon Oct 29 23:32:13 +0000 2012,263060701478780928,«Человек всегда велик в намерениях. Но не в их выполнении. В этом и состоит его очарование» © Ремарк,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2012-10-30 00:32:13
Tue Jul 17 04:52:50 +0000 2012,225090662440251392,"RT @igr_obzor: Новая игра по фильму человек-паук! Теперь 4го человека паука можно не только посмотреть, можно играть в него с друзьями h ...",web,38520305,,0,0,,,,,,135657,33,39,,,,0,0,1,2012-07-17 06:52:50
Sun Jul 15 16:03:22 +0000 2012,224534632379592704,"RT @igr_obzor: Самая развратная игра 2012-го года, основанная на жестком сексе с возможностью знакомства для продолжения в реальности ht ...",web,38520305,,0,0,,,,,,134266,21,16,,,,0,0,1,2012-07-15 18:03:22
Sun Jul 15 08:58:57 +0000 2012,224427824499523586,"RT @igr_obzor: Виртуальный секс- первая игра в открытую, поднимающая запретную тему виртуального секса, самый пошлый релиз лета http://t ...",web,38520305,,0,0,,,,,,121461,13,21,,,,0,0,1,2012-07-15 10:58:57
Sun Jul 15 02:04:02 +0000 2012,224323406328373249,"RT @igr_obzor: Лучший экшн 2012-го года, игра по мотивам фильма  трансформеры. http://t.co/O542qjZh",web,38520305,,0,0,,,,,,129474,16,27,,,,0,1,1,2012-07-15 04:04:02
Thu Jun 28 21:02:03 +0000 2012,218449203419033600,"RT @COB_CEKPETHO: Тема Клюшин выложил, сказанную Якеменко @yakemenko правду про Путина http://t.co/Gju6yzD9 #Клюшин RT",web,38520305,,0,0,,,,,,151502,18,135300,,,,1,1,2,2012-06-28 23:02:03
Sun Jan 17 10:15:38 +0000 2010,7860143861,"Been sleeping so good and now im about to have an awesome breakfast, made by the best dad ever :)","<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2010-01-17 11:15:38
Sat Jan 16 15:47:27 +0000 2010,7829821723,Having a quiet night at mum ans dads &lt;3,"<a href=""http://twitterrific.com"" rel=""nofollow"">Twitterrific</a>",38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2010-01-16 16:47:27
Tue Aug 25 10:56:55 +0000 2009,3532681586,watchin ellen on tv.. she´s so funny!!,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-08-25 12:56:55
Sat Jun 13 14:04:18 +0000 2009,2153785010,realized i have to tidy up here,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-06-13 16:04:18
Sat Jun 13 14:03:51 +0000 2009,2153781475,just got back from som basket.. I'm good!,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-06-13 16:03:51
Sat Jun 13 12:10:10 +0000 2009,2153045829,@aplusk wanna learn some swedish check out http://kiaoraa.wordpress.com/ :D,web,38520305,,2152111773,19058681,aplusk,,,,,0,0,0,,,,0,0,1,2009-06-13 14:10:10
Sat Jun 13 12:09:32 +0000 2009,2153041956,@aplusk exactly!! http://kiaoraa.wordpress.com/,web,38520305,,2152111773,19058681,aplusk,,,,,0,0,0,,,,0,0,1,2009-06-13 14:09:32
Sat Jun 13 12:08:10 +0000 2009,2153034420,"Check out: "" Kiaoraa's Blog"" (http://twitthis.com/o2pc8z)","<a href=""http://twitthis.com"" rel=""nofollow"">TwitThis</a>",38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-06-13 14:08:10
Sat Jun 13 12:07:20 +0000 2009,2153030032,http://kiaoraa.wordpress.com/,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-06-13 14:07:20
Sat Jun 13 12:07:04 +0000 2009,2153028563,kiaoraa.wordpress.com,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-06-13 14:07:04
Mon May 11 19:15:35 +0000 2009,1765843492,Just recived the applicationform from the academy =) Seems like Im goin back to NZ  =),web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-11 21:15:35
Sat May 09 17:12:15 +0000 2009,1747607155,gonna have a bottle of wine (or two;) with some lovley friends tonight =),web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-09 19:12:15
Sat May 09 07:30:02 +0000 2009,1744793885,I was at the gym 5 am this mornin and Im still not tired.. 6 hours of work ahead.. Guess Im goin to sleep EARLY tonight,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-09 09:30:02
Sat May 09 01:12:07 +0000 2009,1742414719,"cant sleep at all, have to get up for work in 3 hours :S",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-09 03:12:07
Fri May 08 10:50:15 +0000 2009,1736460033,he's such a snake!!!,web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-08 12:50:15
Fri May 08 09:42:34 +0000 2009,1736167974,@britneyspears Great =),web,38520305,,1656677360,16409683,britneyspears,,,,,0,0,0,,,,0,0,1,2009-05-08 11:42:34
Fri May 08 09:41:45 +0000 2009,1736164846,following Ladylii =),web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-08 11:41:45
Fri May 08 09:39:51 +0000 2009,1736157125,@LadyLii - I like !!! =),web,38520305,,1736150691,28860030,LadyLii,,,,,0,0,0,,,,0,0,1,2009-05-08 11:39:51
Fri May 08 09:39:10 +0000 2009,1736154434,"slutar jobba tidigt idag, 17:00, inte illa !!",web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-08 11:39:10
Fri May 08 09:38:46 +0000 2009,1736152873,är på jobbet och försöker fortfarande komma lista ut hur detta fungerar =),web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-08 11:38:46
Thu May 07 21:28:48 +0000 2009,1731179799,tryin to learn how to twitter :),web,38520305,,0,0,,,,,,0,0,0,,,,0,0,0,2009-05-07 23:28:48
Mon Dec 24 17:45:30 +0000 2012,283267169222008832,"зато уже придумали перчатки, на которые реагирует айфон ))) #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:45:30
Mon Dec 24 17:24:51 +0000 2012,283261973225951232,"Девчат,у вас такие навороченные фотики,и вы фоткаете на айфон???пхаха)))АААААААА!!!ЗАКРОЙ СВОЙ РОООООТ! #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:24:51
Mon Dec 24 17:14:58 +0000 2012,283259485265461249,А у меня так:) Айфон невысокого мнения о Ковалайнене:) #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:14:58
Mon Dec 24 17:14:12 +0000 2012,283259291429900288,"Странно, зарядка отказывается заряжать айфон.. #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:14:12
Mon Dec 24 17:13:26 +0000 2012,283259098642919425,Я ЕГО ДЕРЖАЛА АЙФОН МАТЬ ЕГО 4S #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:13:26
Mon Dec 24 17:12:41 +0000 2012,283258910075392000,"как только куплю айфон,начну ходить в зал =D #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:12:41
Mon Dec 24 17:11:58 +0000 2012,283258731045740546,я сейчас плакать буду!!! вы серьезно? пятый айфон стоит 28900рублей? о.о #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:11:58
Mon Dec 24 17:10:27 +0000 2012,283258346230919168,"остались же ещё такие люди, которые ""айфон"" называют ""телефоном"". #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:10:27
Mon Dec 24 17:08:48 +0000 2012,283257930713804800,"Уронила папин айфон...мне все припомнилось, и мои все разбитые телефоны, и сломанные флешки, и сломанный ноут..и тд #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:08:48
Mon Dec 24 17:08:05 +0000 2012,283257750379708416,на айфон или комп? #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:08:05
Mon Dec 24 17:07:21 +0000 2012,283257566321049600,Купил Айфон 5 в 1 день продаж по рф #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:07:21
Mon Dec 24 17:06:35 +0000 2012,283257374742024192,"Утро началось весело, разлила сладкий чай на апад , айфон , теперь все липкое и сладенькое . #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:06:35
Mon Dec 24 17:05:48 +0000 2012,283257178532491264,Подержал\поклацал пятый айфон. Он хорош! #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:05:48
Mon Dec 24 17:03:35 +0000 2012,283256621788954624,"у моей девочки теперь тоже айфон, теперь тоже задрот:( ахахаха #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:03:35
Mon Dec 24 17:03:30 +0000 2012,283256600645488640,"Дорогой Дед Мороз, по-братски подари айфон. я брошу пить. Анет, 17 лет. #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:03:30
Mon Dec 24 17:00:18 +0000 2012,283255794458296320,"ааа ! щас айфон только что падал на лёд ,думала сломалется мой родной ,но нет всё збс, детки ) #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 18:00:18
Mon Dec 24 16:59:22 +0000 2012,283255560583909376,"был китайский телефон - пародия на айфон, больше ничего подобного не куплю никогда, это издевательство, тем более над ребенком #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:59:22
Mon Dec 24 16:58:37 +0000 2012,283255368187015168,айфон упал в гряз и на улицу #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:58:37
Mon Dec 24 16:57:50 +0000 2012,283255174099779584,пфффффффф. Конечно айфон. #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:57:50
Mon Dec 24 16:57:06 +0000 2012,283254989542019072,"Ухайдокать айфон? Пфф, легко #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:57:06
Mon Dec 24 16:56:19 +0000 2012,283254789599551488,"Странно, зарядка отказывается заряжать айфон.. #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:56:19
Mon Dec 24 16:54:42 +0000 2012,283254384022917121,"возле меня сидит чувак, а у него айфон 5, а у меня дикое желание его ударить #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:54:42
Mon Dec 24 16:53:53 +0000 2012,283254179487707138,"у тебя украли айфон? Купи,он классный #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:53:53
Mon Dec 24 16:53:06 +0000 2012,283253982447677441,"Виниловые наклейки для айфон: Яркое дерево выпуклой девушки является через разлетающимся искусством, после этого... #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:53:06
Mon Dec 24 16:52:19 +0000 2012,283253784417816577,"О, это ужасное чувство, когда твой айфон разряжается. #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:52:19
Mon Dec 24 16:51:27 +0000 2012,283253566561472512,В космос фотон / Совершит марафон / Пришлет фото он / Через айфон #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:51:27
Mon Dec 24 16:50:40 +0000 2012,283253367294279680,столько шакалов развелось в виде #сексимальков)не правда ли? Читал про избиение девушки за #айфон? Вот так) #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,3,0,0,2012-12-24 17:50:40
Mon Dec 24 16:49:51 +0000 2012,283253162415116289,Пздц-ахахахаххахах айфон 5( кроме слова мудаки-не чё не лезит) #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:49:51
Mon Dec 24 16:49:01 +0000 2012,283252953391984640,сейчас 10 летние дети просят на день рождение айфон я же в свои 10 мечтала о бэйби борн #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:49:01
Mon Dec 24 16:45:40 +0000 2012,283252109124714496,"одногруппнички обсудили кто уже заказал себе 5 айфон,а кто еще лох с 4. как тяжело им жить: #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:45:40
Mon Dec 24 16:44:50 +0000 2012,283251900390985729,ого ахаха чуть чуть занет айфон ахаха)) звони в дороге нам скушно)) #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:44:50
Mon Dec 24 16:43:59 +0000 2012,283251688431833089,"ребят,как называется игра на айфон/айпад,там еще марки одежды,машин и.т.д угадывать? #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:43:59
Mon Dec 24 16:42:48 +0000 2012,283251388362915840,"Вот и сел айфон на 50%. Отличная звонилка, но аккумулятор в iPhone 5 хуже любого ведроида, чесслово! #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:42:48
Mon Dec 24 16:42:24 +0000 2012,283251289025036289,вон уже родионов у кторого айфон а андроида и в помине нет открыл рассылку. ржунимагу по андроидам #дешевоайфон5,web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:42:24
Mon Dec 24 16:41:06 +0000 2012,283250963031134209,"АЙФОН ЧЕТЫРЕ ASS. Но экран разбит был давно, лол #дешевоайфон5",web,39321660,,0,0,,,,,,0,0,0,,,,1,0,0,2012-12-24 17:41:06
